"id","name","categoryId","alcoholic","glassId","instructions","thumb","ingredients","measures","createdAt","updatedAt"
207,Arthur Tompkins,8,true,24,"In a shaker half-filled with ice cubes, combine the gin, Grand Marnier, and lemon juice. Shake well. Strain into a sour glass and garnish with the lemon twist.",https://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Grand Marnier"",""ingredient3"":""Lemon juice"",""ingredient4"":""Lemon peel""}","{""measure1"":""2 oz "",""measure2"":""1/2 oz "",""measure3"":""2 tsp "",""measure4"":""1 twist of ""}",2022-05-01 16:17:18.422,2022-05-01 16:17:18.422
214,Barracuda,8,true,15,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,"{""ingredient1"":""Rum"",""ingredient2"":""Galliano"",""ingredient3"":""Pineapple Juice"",""ingredient4"":""Lime Juice"",""ingredient5"":""Prosecco""}","{""measure1"":""4.5 cl"",""measure2"":""1.5 cl"",""measure3"":""6 cl"",""measure4"":"" 1 dash"",""measure5"":""top up ""}",2022-05-01 16:17:18.423,2022-05-01 16:17:18.423
222,Blue Lagoon,8,true,4,"Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/5wm4zo1582579154.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Blue Curacao"",""ingredient3"":""Lemonade"",""ingredient4"":""Cherry""}","{""measure1"":""1 oz "",""measure2"":""1 oz ""}",2022-05-01 16:17:18.424,2022-05-01 16:17:18.424
232,Bourbon Sling,8,true,4,"In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and bourbon. Shake well. Strain well. Strain into a highball glass. Garnish with the lemon twist.",https://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,"{""ingredient1"":""Sugar"",""ingredient2"":""Water"",""ingredient3"":""Lemon juice"",""ingredient4"":""Bourbon"",""ingredient5"":""Lemon peel""}","{""measure1"":""1 tsp superfine "",""measure2"":""2 tsp "",""measure3"":""1 oz "",""measure4"":""2 oz "",""measure5"":""1 twist of ""}",2022-05-01 16:17:18.425,2022-05-01 16:17:18.425
244,Casa Blanca,8,true,7,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg,"{""ingredient1"":""Light rum"",""ingredient2"":""Triple sec"",""ingredient3"":""Lime juice"",""ingredient4"":""Maraschino liqueur""}","{""measure1"":""2 oz "",""measure2"":""1 1/2 tsp "",""measure3"":""1 1/2 tsp "",""measure4"":""1 1/2 tsp ""}",2022-05-01 16:17:18.426,2022-05-01 16:17:18.427
251,Classic Old-Fashioned,8,true,10,"In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick.",https://www.thecocktaildb.com/images/media/drink/w8cxqv1582485254.jpg,"{""ingredient1"":""Bitters"",""ingredient2"":""Water"",""ingredient3"":""Sugar"",""ingredient4"":""Bourbon"",""ingredient5"":""Orange"",""ingredient6"":""Maraschino cherry""}","{""measure1"":""3 dashes "",""measure2"":""1 tsp "",""measure3"":""1 "",""measure4"":""3 oz "",""measure5"":""1 "",""measure6"":""1 ""}",2022-05-01 16:17:18.427,2022-05-01 16:17:18.428
261,Apple Berry Smoothie,2,false,4,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/xwqvur1468876473.jpg,"{""ingredient1"":""Berries"",""ingredient2"":""Apple""}","{""measure1"":""1 cup "",""measure2"":""2 ""}",2022-05-01 16:17:18.644,2022-05-01 16:17:18.644
273,Kill the cold Smoothie,2,false,4,Juice ginger and lemon and add it to hot water. You may add cardomom.,https://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,"{""ingredient1"":""Ginger"",""ingredient2"":""Lemon"",""ingredient3"":""Water""}","{""measure1"":""1 inch "",""measure2"":""1/4 "",""measure3"":""1 cup hot ""}",2022-05-01 16:17:18.646,2022-05-01 16:17:18.646
286,Pineapple Gingerale Smoothie,2,false,4,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,"{""ingredient1"":""Ginger"",""ingredient2"":""Pineapple""}","{""measure1"":""1/4 inch "",""measure2"":""1/2 ""}",2022-05-01 16:17:18.651,2022-05-01 16:17:18.651
300,Aztec Punch,6,true,27,"Mix all ingredients in a pitcher. Mix thoroughly and pour into whatever is available, the bigger the better! This drink packs a big punch, so don't over do it.",https://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg,"{""ingredient1"":""Lemonade"",""ingredient2"":""Vodka"",""ingredient3"":""Rum"",""ingredient4"":""Ginger ale""}","{""measure1"":""1 can "",""measure2"":""5 oz "",""measure3"":""7 oz "",""measure4"":""About 1 bottle ""}",2022-05-01 16:17:18.659,2022-05-01 16:17:18.659
310,Mudslinger,6,true,27,Add all contents to a large jug or punch bowl. Stir well!,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,"{""ingredient1"":""Southern Comfort"",""ingredient2"":""Orange juice"",""ingredient3"":""Pepsi Cola""}","{""measure1"":""750 ml "",""measure2"":""1 L "",""measure3"":""750 ml ""}",2022-05-01 16:17:18.663,2022-05-01 16:17:18.664
320,Planter's Punch,6,true,2,"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple.",https://www.thecocktaildb.com/images/media/drink/fdk8a31606854815.jpg,"{""ingredient1"":""Dark rum"",""ingredient2"":""Orgeat syrup"",""ingredient3"":""Orange juice"",""ingredient4"":""Pineapple juice""}","{""measure1"":""1 part "",""measure2"":""1/2 part "",""measure3"":""2 parts "",""measure4"":""1 part ""}",2022-05-01 16:17:18.664,2022-05-01 16:17:18.665
326,Strawberry Lemonade,6,false,2,Throw everything into a blender and mix until fairly smooth. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,"{""ingredient1"":""Lemon"",""ingredient2"":""Sugar"",""ingredient3"":""Strawberries"",""ingredient4"":""Water""}","{""measure1"":""Juice of 1 "",""measure2"":""1 tblsp "",""measure3"":""8-10 ripe "",""measure4"":""1 cup ""}",2022-05-01 16:17:18.667,2022-05-01 16:17:18.669
332,Avalanche,9,true,4,"Mix in highball glass over ice, shake well.",https://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg,"{""ingredient1"":""Crown Royal"",""ingredient2"":""Kahlua"",""ingredient3"":""Cream""}","{""measure1"":""1 shot "",""measure2"":""1 shot "",""measure3"":""Fill with ""}",2022-05-01 16:17:18.672,2022-05-01 16:17:18.672
344,Just a Moonmint,9,false,4,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/znald61487604035.jpg,"{""ingredient1"":""Milk"",""ingredient2"":""Chocolate syrup"",""ingredient3"":""Mint syrup""}","{""measure1"":""2 cups ""}",2022-05-01 16:17:18.677,2022-05-01 16:17:18.677
349,"24k nightmare",10,true,31,"Add over ice,shake and pour.",https://www.thecocktaildb.com/images/media/drink/yyrwty1468877498.jpg,"{""ingredient1"":""Goldschlager"",""ingredient2"":""Jägermeister"",""ingredient3"":""Rumple Minze"",""ingredient4"":""151 proof rum""}","{""measure1"":""1/2 oz "",""measure2"":""1/2 oz "",""measure3"":""1/2 oz "",""measure4"":""1/2 oz Bacardi ""}",2022-05-01 16:17:18.679,2022-05-01 16:17:18.679
361,Auburn Headbanger,10,true,31,Mix in spread glass over ice. Strain and pour in shot glass. Sit down before shotting. ENJOY!!,https://www.thecocktaildb.com/images/media/drink/vw7iv91493067320.jpg,"{""ingredient1"":""Jägermeister"",""ingredient2"":""Goldschlager""}","{""measure1"":""1 oz "",""measure2"":""1 oz ""}",2022-05-01 16:17:18.683,2022-05-01 16:17:18.683
375,Fahrenheit 5000,10,true,31,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,https://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,"{""ingredient1"":""Firewater"",""ingredient2"":""Absolut Peppar"",""ingredient3"":""Tabasco sauce""}","{""measure1"":""1/2 oz "",""measure2"":""1/2 oz "",""measure3"":""1 dash ""}",2022-05-01 16:17:18.695,2022-05-01 16:17:18.696
391,Quick F**K,10,true,31,"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream",https://www.thecocktaildb.com/images/media/drink/wvtwpp1478963454.jpg,"{""ingredient1"":""Kahlua"",""ingredient2"":""Midori melon liqueur"",""ingredient3"":""Baileys irish cream""}","{""measure1"":""1 part "",""measure2"":""1 part "",""measure3"":""1 part ""}",2022-05-01 16:17:18.704,2022-05-01 16:17:18.705
209,AT&T,8,true,4,"Pour Vodka and Gin over ice, add Tonic and Stir",https://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,"{""ingredient1"":""Absolut Vodka"",""ingredient2"":""Gin"",""ingredient3"":""Tonic water""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""4 oz ""}",2022-05-01 16:17:18.422,2022-05-01 16:17:18.422
230,Bluebird,8,true,7,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.",https://www.thecocktaildb.com/images/media/drink/5jhyd01582579843.jpg,"{""ingredient1"":""Gin"",""ingredient2"":""Triple sec"",""ingredient3"":""Blue Curacao"",""ingredient4"":""Bitters"",""ingredient5"":""Maraschino cherry"",""ingredient6"":""Lemon peel""}","{""measure1"":""1 1/2 oz "",""measure2"":""1/2 oz "",""measure3"":""1/2 oz "",""measure4"":""2 dashes "",""measure5"":""1 "",""measure6"":""1 twist of ""}",2022-05-01 16:17:18.424,2022-05-01 16:17:18.425
241,Brandy Sour,8,true,24,"Shake brandy, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with the lemon slice, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/b1bxgq1582484872.jpg,"{""ingredient1"":""Brandy"",""ingredient2"":""Lemon"",""ingredient3"":""Powdered sugar"",""ingredient4"":""Lemon"",""ingredient5"":""Cherry""}","{""measure1"":""2 oz "",""measure2"":""Juice of 1/2 "",""measure3"":""1/2 tsp "",""measure4"":""1/2 slice "",""measure5"":""1 ""}",2022-05-01 16:17:18.426,2022-05-01 16:17:18.426
256,Cuba Libra,8,true,4,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,https://www.thecocktaildb.com/images/media/drink/ck6d0p1504388696.jpg,"{""ingredient1"":""Dark rum"",""ingredient2"":""Lime"",""ingredient3"":""Coca-Cola"",""ingredient4"":""Ice""}","{""measure1"":""1-2 shot "",""measure2"":""Squeeze "",""measure3"":""Fill with ""}",2022-05-01 16:17:18.643,2022-05-01 16:17:18.644
272,Grape lemon pineapple Smoothie,2,false,4,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,"{""ingredient1"":""Grapes"",""ingredient2"":""Lemon"",""ingredient3"":""Pineapple""}","{""measure1"":""1 cup "",""measure2"":""1/4 "",""measure3"":""1/2 ""}",2022-05-01 16:17:18.644,2022-05-01 16:17:18.645
283,Mango Orange Smoothie,2,false,4,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/vdp2do1487603520.jpg,"{""ingredient1"":""Mango"",""ingredient2"":""Orange""}","{""measure1"":""1 "",""measure2"":""2 ""}",2022-05-01 16:17:18.650,2022-05-01 16:17:18.651
297,Apricot punch,6,true,27,Pour all ingrediants into a large punch bowl. Add ice and 4 oranges that are peeled and divided.,https://www.thecocktaildb.com/images/media/drink/tuxxtp1472668667.jpg,"{""ingredient1"":""Apricot brandy"",""ingredient2"":""Champagne"",""ingredient3"":""Vodka"",""ingredient4"":""7-Up"",""ingredient5"":""Orange juice""}","{""measure1"":""1 qt "",""measure2"":""4 fifth "",""measure3"":""1 fifth "",""measure4"":""4 L "",""measure5"":""1/2 gal ""}",2022-05-01 16:17:18.658,2022-05-01 16:17:18.658
311,Egg-Nog - Classic Cooked,6,false,28,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.",https://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,"{""ingredient1"":""Egg"",""ingredient2"":""Sugar"",""ingredient3"":""Salt"",""ingredient4"":""Milk"",""ingredient5"":""Vanilla extract""}","{""measure1"":""6 "",""measure2"":""1/4 cup "",""measure3"":""1/4 tsp "",""measure4"":""1 qt "",""measure5"":""1 tsp ""}",2022-05-01 16:17:18.662,2022-05-01 16:17:18.662
325,Sunny Holiday Punch,6,false,27,Combine all ingredients in a punch bowl.,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,"{""ingredient1"":""Pineapple juice"",""ingredient2"":""Club soda"",""ingredient3"":""Orange juice"",""ingredient4"":""Lemon"",""ingredient5"":""Berries"",""ingredient6"":""Champagne""}","{""measure1"":""46 oz chilled "",""measure2"":""28 oz "",""measure3"":""6 oz frozen "",""measure4"":""1 "",""measure5"":""2 cups "",""measure6"":""1 bottle ""}",2022-05-01 16:17:18.668,2022-05-01 16:17:18.668
339,Butter Baby,9,true,11,Blend together in a blender. Serve in a chilled Beer mug with Fresh Blueberries and caramel for topping.,https://www.thecocktaildb.com/images/media/drink/1xhjk91504783763.jpg,"{""ingredient1"":""Vanilla Ice-Cream"",""ingredient2"":""Butterscotch schnapps"",""ingredient3"":""Milk"",""ingredient4"":""Vodka""}","{""measure1"":""2 scoops "",""measure2"":""1 part "",""measure3"":""full glass "",""measure4"":""2 parts ""}",2022-05-01 16:17:18.675,2022-05-01 16:17:18.676
357,ACID,10,true,31,Poor in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,https://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,"{""ingredient1"":""151 proof rum"",""ingredient2"":""Wild Turkey""}","{""measure1"":""1 oz Bacardi "",""measure2"":""1 oz ""}",2022-05-01 16:17:18.681,2022-05-01 16:17:18.682
370,Bumble Bee,10,true,31,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",https://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,"{""ingredient1"":""Baileys irish cream"",""ingredient2"":""Kahlua"",""ingredient3"":""Sambuca""}","{""measure1"":""1/3 oz "",""measure2"":""1/3 oz "",""measure3"":""1/3 oz ""}",2022-05-01 16:17:18.689,2022-05-01 16:17:18.690
389,Kool-Aid Slammer,10,true,31,"Fill half the shot glass with the kool-aid first. Then put a paper towel over the top of the glass and slowly pour in the vodka. If you do it right, you should be able to see that the two liquids are separated, with the vodka on top. Now slam it! The last thing you'll taste is the kool-aid.",https://www.thecocktaildb.com/images/media/drink/kugu2m1504735473.jpg,"{""ingredient1"":""Kool-Aid"",""ingredient2"":""Vodka""}","{""measure1"":""1/2 oz Grape "",""measure2"":""1/2 oz ""}",2022-05-01 16:17:18.702,2022-05-01 16:17:18.703
404,Brandon and Will's Coke Float,11,true,11,"Scoop two large scoops of vanilla ice-cream into frosted beer mug. Next, add 2 ounces Maker's Mark. Then, pour in coke. Gently stir and enjoy.",https://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,"{""ingredient1"":""Vanilla ice-cream"",""ingredient2"":""Coca-Cola"",""ingredient3"":""Bourbon""}","{""measure1"":""2 scoops "",""measure2"":""1 can "",""measure3"":""2 oz ""}",2022-05-01 16:17:18.709,2022-05-01 16:17:18.710
231,Bloody Mary,8,true,10,"Stirring gently, pour all ingredients into highball glass. Garnish.",https://www.thecocktaildb.com/images/media/drink/t6caa21582485702.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Tomato juice"",""ingredient3"":""Lemon juice"",""ingredient4"":""Worcestershire sauce"",""ingredient5"":""Tabasco sauce"",""ingredient6"":""Lime""}","{""measure1"":""1 1/2 oz "",""measure2"":""3 oz "",""measure3"":""1 dash "",""measure4"":""1/2 tsp "",""measure5"":""2-3 drops "",""measure6"":""1 wedge ""}",2022-05-01 16:17:18.424,2022-05-01 16:17:18.424
243,California Lemonade,8,true,2,Shake all ingredients (except carbonated water) with ice and strain into a collins glass over shaved ice. Fill with carbonated water and stir. Decorate with slices of orange and lemon. Add the cherry and serve with a straw.,https://www.thecocktaildb.com/images/media/drink/q5z4841582484168.jpg,"{""ingredient1"":""Blended whiskey"",""ingredient2"":""Lemon"",""ingredient3"":""Lime"",""ingredient4"":""Powdered sugar"",""ingredient5"":""Grenadine"",""ingredient6"":""Carbonated water""}","{""measure1"":""2 oz "",""measure2"":""Juice of 1 "",""measure3"":""Juice of 1 "",""measure4"":""1 tblsp"",""measure5"":""1/4 tsp""}",2022-05-01 16:17:18.426,2022-05-01 16:17:18.427
263,Amaretto Stone Sour Alternative,2,true,4,"Shake sour mix, tequila and amaretto with ice. Strain into highball glass. Add a splash of OJ. Garnish with orange slice and a cherry.",https://www.thecocktaildb.com/images/media/drink/wutxqr1472720012.jpg,"{""ingredient1"":""Sour mix"",""ingredient2"":""Amaretto"",""ingredient3"":""Tequila"",""ingredient4"":""Orange juice""}","{""measure1"":""2 oz "",""measure2"":""2 oz "",""measure3"":""2 oz "",""measure4"":""Add splash ""}",2022-05-01 16:17:18.644,2022-05-01 16:17:18.644
